Ulasan,Label 
"Muy bueno, tengo tiempo con él y está funcionando perfectamente. Lo único malo es que tiene solo 8 Gb de memoria, pero por lo demás excelente",Positif
"Bought two of these for my girls about a month ago. They are still so pleased with them! I was even able to easily get service on both phones.

This is such an upgrade from the refurbished cheap phones we've been using.",Positif
Great product. Make sure the factory label on the box is not torn off.,Positif
"Very pretty, very stylish and what a great system. I can install PLENTY IN PEACE!",Positif
"This phone is fake Samsung cellphone(made by Some Other entity) If it's works is ok. by if goes bad , good luck getting help from SAMSUNG customer service. Right now my S G J7 prime stop working and I have nobody to help with.",Negatif
"At first, I asked to change the color of the phone to black color. It was not changed. I started using the phone today. I had a problem. I did not open a picture and video facility. My work was disabled. After transferring all the names to the new phone, which is damaged in less than two hours, please change this phone as soon as possible. Its color is pure black",Negatif
"Tengo problemas con el celular. Cuando escribo algo, de repente el celular se vuelve loco y sigue escribiendo. Se activan las teclas de punto (.), barra espaciadora, enter, entre otras. Me hace esto y cuando trato de borrarlo, se queda la tecla de back space fija y borra todo. Lo recibi el miercoles, pero lo empecé a utilizar ayer y me esta dando este fallo.",Negatif
The rear camera quality takes pics very fuzzy. No good,Negatif
It does NOT WORK with 4 G- only 3. Internet is painfully slow. Returned.,Negatif
"Its very rough screen, battery life is good so far since I haven't installed more apps. Delivery was on time but the package was worst.",Positif
Great phone I love it never had a problem with it so far,Positif
Great buy,Positif
"I ordered this phone because in the reviews they said that it was compatible with straight talk, however it is not. It does not work with straight talk. This i do not like! That being said i switched over to at&t but orherwise i havent had a problem. I love my new phone!",Positif
Repeat purchase. Gifted away. Great phone and price,Positif
"Nice phone but I'm really disappointed. After nearly 7 months I'll have to change the battery. I can't charge it, I can't use it!",Negatif
"excellent device. It met my expectation a 100%. I received on time as expected brand new, functionally speaking it was as expected too. Unfortunately the cellphone was stolen from my car, so I am planning to buy it again from the same vendor.",Positif
My son loves it,Positif
I purchased this cell phone white gold. I thought that it was USA version. The apps are displayed different from the regular Samsung galaxy J7 prime. The cell phone charger is not USA simply version with one piece however my cell phone should have came with 2 piece only one piece came inside of the box. Read carefully before purchasing.,Negatif
This is an awesome phone for the price. I highly recommend it.,Positif
"The phone is wonderful, just received it and I totally love it. I recommended it, if you're looking to upgrade from an old phone.",Positif
Came defective I can't hear people when I call them. The text pad goes crazy a lot of times when I try to text people. It's so bad I have to power it off to get it to stop pressing buttons on its own. Terrible phone I don't recommend anyone but from this person,Negatif
Good phone for the price,Positif
Wouldn't hold a charge. lost about 1% charge per minute. Returned and got the Galaxy S6.,Negatif
Good price,Positif
Great phone! I switched from an iPhone to this and love it. Very large screen and easy to use. You can't beat the price either. I did my research and glad I did. You won't be disappointed!!,Positif
"Hola, les comento lo siguiente: el telefono no conecta el internet desde sus datos moviles ni por metro pcs ni por movistar. Necesito que ayuden a resolver en cuanto a esto por favor. Agradezco mucho ayudarme en cuanto a esta situacion ya que si no es por wifi el telefono presenta señal muy debil de internet",Positif
"So far this phone has been great.
I have no complaints very happy.",Positif
EXCELLENT,Positif
I bought this phone last month. This has technical issues since the very first day. Screen is always shaking. Can't make calls. Can I return it back?,Negatif
"Buy the cell phone for Ecuador, but in CNT LTE 4G does not work, only the icon of H + but not LTE.
What is the problem?
Does not work for CNT bands: 1700 / 2100Mhz (AWS or Band 4) or also 700MHz (APT or Band 28) ??",Positif
Was ok,Positif
"Phone arrived in great condition, no scratches nor damages. Shipping was on time and phone has not had any issues at all. Operation is easy and setup was a breeze. Really loving my new phone. My firends are jealous as it carries dual SIMs for two of the Providers in my country.",Positif
"Heats up very quickly.

Finding a protective case is a problem due to so many size changes on the J7 !!",Positif
"Issues:
It started in the wrong language.
There was no way to figure out how to put it in the correct language since I couldn't read the language it arrived in.
The AT&T card I had would not fit in it.
The additional memory would not fit either.

I tried to figure this out with Google but to no avail. Maybe they sent me the incorrect phone because it did not work with the network items from AT&T as it states it will in the description.

This phone is a cheap sad useless version of a real Galaxy 7. Do not be fooled. There is a reason it cost so much less than the the S7. Don't be fooled.",Negatif
Good phone. Doesn't support both carriers only one or the other.,Positif
I love this phone. Very happy i bought it.,Positif
Buggy as heck. Can't take the battery out to see if that would help. Would never get this model again.,Negatif
"The phone is slow, it's loosing the connection, it just doesn't work fine.
My previous J7 worked very good, but that one I bought it from Samsung USA, in Best buy. I will never buy again a phone from overseas, even is a little bit cheaper. You get what you pay for.",Negatif
LIKE IT,Positif
"This is not new and the original seal from samsung is tampered with another fake samsung seal.
I hope they are just honest enough in their description.

So I will return this product.",Negatif
"The screen brightness is very high, couldn't adjust to the level comfortable to the eyes until I download an app from play store. Would love it if it has front flash as Galaxy J7 does.
Everything else is good. Little hard to find the screen protector and the case. Always love Samsung.",Positif
"I've owned and used this phone for over a year now, and am loving it! It replaced my old iPhone and iPad, and even though I had to get used to it, I love it better than the iPhone (plus it's a lot cheaper and the screen size of it is perfect). Oh and the dual sim option is great to have as well. Great purchase!",Positif
"The phone's okay, I bought it as gift for someone and he liked it too. The Camera was clear...I had to buy a Screen Protector in case of accident

All in all the Phone's really good",Positif
"This phone was falsely described as working with the LTE/4G network. It does NOT. I took it to a carrier store to have it activated, and the guy said that this was a foreign phone and that any dual-SIM phone will be blocked from using U.S. carrier networks by the FCC. So this phone will not be able to get mobile data in the U.S., regardless of which carrier you use. This amounts to false advertising.",Negatif
Excellent product same as pictures. Very good functionality OK.,Positif
The phone came sooner than i expected it. It was very easy to activate had no problems with the phone over all im glad i purchased this phone.,Positif
It was a good upgrade from the blu phone,Positif
I got this phone for my son and he loved it. The only problem was it is very slippery to hold. He dropped it and cracked the screen before I got the case. Bummer.,Positif
"Really nice phone, my mother is in loved with it!",Positif
This phone was going well until the screen died. No hope of having the screen replaced (way too expensive - $300+) and the phone was less than a year old. Could not find anyone who would honour the warranty even after getting advice from ACCC. Samsung Australia did not want to know! Totally disinterested. So would I every buy another mobile on-line. The short answer is NO.,Negatif
"I love it for now. However, I will need to give it time to see if it will still be functional or not over the next few months. So far its user friendly, no battery issues, you can download as many apps as you wish, the camera is ok. It does the job.",Positif
"Phone worked great for two minutes then crashed after recommended update.

Charger that came with phone was Europe model, does me no good.

Talked to Samsung. They said phone was tampered by the third party seller. No warranty, no additional help.

Never buy from this company! Terrible!",Negatif
ordered for my mom and christmas and she LOVE it!!,Positif
Im unable to hear the other party when on a call. In order to hear i have to put the call on speaker. This is unbelievable!!! Just 2 months after purchasing the phone,Negatif
Nao recomendo,Positif
"Nice phone. The camera isn't as good as the S7, but the price is much better. Overall very pleased.",Positif
No issues,Positif
Not compatible with Verizon,Negatif
Had everything I need. Works with at&t in USA. Only thing it came with a wall charger that is not standard for USA. But it's ok.,Positif
Not the phone I expected just a waste of money don't even get internet provider said it's not an up to date j7 it's an old version of the j7,Negatif
Returned because it wasn't what I was expecting,Positif
No 4G LTE....Low battery..Very slow..Hangs up regularly.. Restart required frequently..Poor signal (Mobile and Data) with most carriers.,Negatif
"Was worried after reading the reviews, but I ordered one for my husband. He loves it! No issues with it so far, performs great",Positif
"This phone does not get 4G, 3G or even 2G. Since we bought this phone, it has gotten mostly E data speeds! It is not compatible!",Negatif
This is a good buy! I'm so glad I got a new phone and the first thing that came to mind was what took so long to get it ! Very happy with it.,Positif
"I really like my cell phone,but still learning everything it can do Happy with purchase..",Positif
excellent,Positif
excellent product good seller,Positif
GOOD PHONE FOR THE PRICE!,Positif
I got this phone yesterday and so far I love it. It works perfectly. If any problems arise I will edit this review but so far it's amazing.,Positif
Very disappointed ... bought this phone a month ago n now I'm experiencing black out screen...,Negatif
I love it!!!!,Positif
I do like the phone except for when it Automatically turns it self to Mute. I don't know why it does it and it is very annoying I do miss some incoming phone calls because its on mute.,Positif
Very good cell phone!,Positif
I had some trouble at first getting this phone onto my network but after that its been great. It doesn't have a great camera but for a person who just wants or needs a reliable phone this is a good buy.,Positif
The phone stopped working after two months of (very light) use. The seller did not provide a warranty and is unwilling to help with the issue and/or provide a replacement. Samsung will not service it as it is an Asian model not sold or serviced in North America. Very poor experience!,Negatif
"I got this for around for around $185 and all was well but after 2 weeks, It fell on the road (facing screen) and now screen has cracks all over it but that was my mistake. Would definitely recommend if you are looking for something not too costly.",Positif
I love my phone. Great pics I had my phone for a few months now.,Positif
"El producto lo compre hace menos de un año en USA, en Julio de 2018 volví a USA y compre una línea telefónica y me dice el vendedor que el teléfono está bloqueado y no és el modelo que compre, además, desde el primer día presenta fallas en la botones de la pantallas.",Negatif
"This is a Great Cell Phone, I like it",Positif
Bought phone July started using it 3rd wk august now it's Sept 14 and phone is not working. No power it's just blank,Negatif
"This item says it is a J7 Prime case. The unit I received even said J7 Prime on the box. I don't know what phone it actually fits, but it does not fit the J7 Prime.",Negatif
The phone was in excellent condition and had no problems setting it up,Positif
Just got it today and no sim card is working. Says no registered network or out of service area. Seems to be a locked phone. Need a quick return.,Negatif
The phone was great for the first month till a fourth of the screen randomly went black. three months after that it died completely! no response whatsoever and it wont reset.,Negatif
The phone came and when I opened the package the phone looked used it even had marks of usage on the back of it. also it was missing the headphone from the package.,Negatif
Great product!!,Positif
it's only work for 3 weeks,Negatif
"Absolutely love Samsung products, I love the J7. The only thing I don't like, which is the case for any phone is unwanted apps that are preloaded on the phone. I would definitely recommend this phone",Positif
"very good phone!
battery performs ok! though we expected a longer talk time....",Positif
Excellent phone.,Positif
Excellent phone!!,Positif
"Good in general but several times got a black or green screen.Conducting periodic phone maintenance and still having that for no reason,No app crash,no virus...just turn in black or green from nowhere.Need to restart couple of times to clear it.",Positif
"A really good midrange phone, it works, just fine... Smoth and everything is working properly",Positif
"this phone can not support Tmobile LTE, which is unlike the detail info of it. I regret to buy it",Negatif
Very excelent product im happy..thankyou??,Positif
"This phone takes great pictures, has a lot of awesome features but 4G LTE doesn't work at least not in the Washington DC metro area and the GPS was off on my model.",Positif
EXELENTE,Positif
Very good phone,Positif
"Timely delivery... actually before the expected time! Amazing phone, I have had it just for the weekend but I love everything about it and of course at the best price ever. Thanks!",Positif
Nice Phone,Positif
"Perfect, no surprises, Phone works great.",Positif
Works as expected,Positif
"It worked fine for 2 months since we bought. But it's not working properly now, and if we call someone they can't hear our voice. Initially we thought that it's an issue with carrier but even after changing the SIM it's not working. Return and product support windows are closed so now left with zero options on how to use this phone",Negatif
"I was OK until phone was frozen after 8 months' usage. Since it is not an original US version, Samsung US doesn't support it. Seller already mentioned no warranty in US, so I won't blame the seller. I am not sure it was my bad luck or quality issue of Samsung phone...",Negatif
"I dislike this phone. I got it and within 3 days after the phone not responding when touching the screen, its slow to response and keep stucking and worse all app keep on popping up n running up and down the screen and it suppose to be new",Negatif
super camera,Positif
"Very sleek elegant looking phone, unfortunately couldn't connect to 4G LTE network. Quite disappointed",Negatif
"Like it, works fine",Positif
I am so disappointed with this phone that I baught couple months now phone not functioning properly not leading saying off line shut down quite often I Realy don't get any service out of this phone for my money,Negatif
Bought it for my mom and she loves it,Positif
Great phone for the price. Good camera. I bought the phone to be use in Honduras worked perfectly.,Positif
I love the phone it's fast the space is perfect 32g love the wide screen the battery last me 4 days I love it,Positif
Excelente,Positif
Longlife battery and great phone.,Positif
Love this phone! I had a blu before I got the j7. I wouldn't go back! It's fast an I enjoy the big screen. Also the battery life is good. Would definitely recommend this phone.,Positif
Started showing battery problems after a couple months of use,Negatif
Loving it. Nice and thin,Positif
Best phone I've ever owned. works better than phones twice as expensive.,Positif
"The phone came FRP (factory reset protected). the phone was supposed to be new, so I'm not sure how this happened. Had to return.",Negatif
EXCELENTE PRODUCTO,Positif
The phone does not function well. The volome is very low and did not know how to return it. So am using it with ear piece. Very disappointed.,Negatif
Todo bien,Positif
Excelente producto.,Positif
"Excellent - works well. Also, able to run apps required.",Positif
"Completely useless, unusable!!! Will not connect to the T-Mobile network, and because I bought it early for a gift I cannot return it!",Negatif
It's a really nice phone but not usable in the US. Only works in Asia,Negatif
"Bought the same exact phone from this same exact listing twice. Loved the first one, then lost it. Got a second one (the EXACT same phone) and it wouldn't work with my carrier. Same listing sold two different models!",Negatif
Great great buy.,Positif
I want to return my phone. Do not work with my provider of service. And the description dont show nothing about that. Please i need to complete the 100% return/refund,Negatif
Have had Samsung Galaxys before. Really like it. Only thing was when i got it it was setup for another language. After some time and alot of friends got it figured out. Love it so far.,Positif
Very good,Positif
Like my phone. Getting accustomed to the new functions. Still in love with note 1 but I'll get use to this.soon. No problems so far.,Positif
Best in it's price range for.me....,Positif
I bought this phone as a gift and the person was so happy it had everything they needed.,Positif
I bought this phone for my son and he is extremely happy with it,Positif
It is looking good. But it's Auto & Manual Brightness does not work. I had to return it.,Negatif
so far so good...had it for like 2 months thus far....working pretty good...it lags ever once and awhile...but other than that....it's a great buy!,Positif
"Worked 6 months, Now display got something wrong and not working",Negatif
excelente,Positif
Is more than I expected. i had some pictures on another phone and was pleasantly surprised at there quality when seen on my J7Prime.,Positif
bad cell signal WITH t-mobile,Negatif
dont buy it from here. it never turned on nor charged. I supposed to send it abroad and did not work and did not have time to buy another .,Negatif
"Love this phone.. this phone remind me of a iPhone, but the Price Is Right.",Positif
Nice phone,Positif
Works as expected. Useful.,Positif
Product froze as soon as I inserted a sim.,Negatif
"Buen tamaño, ventaja de dos lineas en el mismo teléfono. Me resulta un poco pesado. Pero en general bien",Positif
Excellent make with great longevity from the battery,Positif
ok,Positif
"Fake phone not made by samsung, dont buy I contacted samsung and they said it was a fake because they dont sell an unlocked version of phone so I returned it",Negatif
Exceeded my expectations for a phone.,Positif
"Buenas noches, he solicitado que está mercancía sea recojida en la dirección suministrada, pero aún no ha sido recojida, me gustaría saber cuando pasan a recoger el artículo. Gracias ,quedó atento.",Negatif
I absolutely love this device! I received it tightly packaged & in great condition... and camera quality is everything. I give this a thumbs up if you are considering purchasing it!,Positif
It lasted me EXACTLY 3 months... The charger port gave out. Samsung won't cover it because it's an international device and the seller won't respond. Good phone but terrible support.,Negatif
Nice,Positif
Very weak audio,Positif
"Just received my phone and have been playing with it for the last three days :) Arrived very quickly and just in perfect physical condition. Looks sleek and beautiful. Take great pictures and video which I am not too worried about taking a lot of since I have 32 gb. Got all my Microsoft and Google stuff oh and btw fb was already on there which is so convenient for me. Love the bigger screen compared to most phones I used in the past. Like the fingerprint security thingy. love, love. love. I will be exploring this phone some more for the next week or two to find more about it!!! Thank you. BTW, This phone works in Palau. Didn't need to setup anything. I simply slid in my SIM card which I got from my local provider and it worked!",Positif
"Working good. I dropped him couple times, no problem.",Positif
The phone is good the seller Technomaster is a cheat,Negatif
Good phone. Samsung made a good product. Working as expected,Positif
"The phone works great, it just don't have 4g LTE in USA. Wish it would state it clearly in the description.",Positif
"I hate this phone....it keeps,shutting off and I usually lose what I am doing...if I was still able to work and buy another phone.. I would throw this POS in the garbage!!",Negatif
Tried AT&T and T-MOBILE but LTE doesn't work at all. Only Edge.,Negatif
I love?? love my phone. Its flat and light and perfect.,Positif
Internet on this device don't work!,Negatif
"Hola Amazon! Estoy muy inconforme con este celular, la pantalla repentinamente se pone a vibrar con imagenes, se presiona el teclado cuando estoy texteando y no agarra carga porque tiene falso.",Negatif
"Phone never worked properly. Not registered to network, tried everything. Switched carriers and phone numbers twice to no avail. Tried getting it to work for so long that it is now too late to return it. Disappointing",Negatif
This phone is all over the place two buttons not working now its stuck in safe mode can't get out don't know how it get ....worse thing ever,Negatif
Works great. My son loves it.,Positif
This product is not US approved hand set. Dont buy it if you are in US. I having a software issue and when i reaches to samsung customer care. They said they wont take care of warranty as they are not sure which terriyorythis device is belongs too. I am kind of lost,Negatif
This phone doesn't have 4g/LTE coverage which I wasn't aware of when I bought. It's extremely frustrating.,Negatif
Love this phone. No problems what so ever.,Positif
The phone came used with the box sticker unsealed and the screen was not covered. Phone returned.,Negatif
"very nice snappy phone. very good middle of the road on cost and performance. definitely recommend, of not as a replacement or hold over, it's even a decent daily driver",Positif
Perfect,Positif
I bought 3 devices. One of them stopped working after a week. It just went blank for no reason. I was able to return it,Negatif
It has been a month since I have purchased this product and I have a concern. My phone keeps freezing up and I am unable to use it for hours at a time. Is this normal? What can I do?,Negatif
"it was not easy to find a phone service that would work for this phone. Once we did, my husband was much happier.",Positif
Muy bueno,Positif
There technical problem with this phone when it rings u can't here it and the answer button in the screen doesn't show . Malfunction . He a refund its just a month and it start to mess up already,Negatif
cool,Positif
"After less than one year of service, the speake was blown
I could hear out of the phone - had to use speaker phone to
Communicate . Waste of my money-",Negatif
Good phone at a great price!,Positif
After 2 months after purchase. The phone starting heating up and it just kept freezing. Eventually had to discontinue using it and couldn’t return as warranty was up. Not a good buy at all.,Negatif
I was expecting more of this model.,Negatif
Love my J7 so far and have no issues except the international charger was missing the compatible part. Really wished I had received this as have to now purchase one,Positif
"It works perfectly, and the battery is very durable.
I took it overseas and it worked just fine.",Positif
Beautiful. Phone .... My mom love it ...,Positif
If you can find a better high quality android phone with all the bells and whistles this phone has for this price buy it. You won't I looked.,Positif
No funciona el Lte de la banda 27 en mi país,Positif
No problem as yet with this phone....im using it to write this review.,Positif
i wish charger cord wuld be longer is way too short !!,Positif
Good choice for a 'light user'.,Positif
This phone did not work. I bought it new and it came on allowed me to put in the email address and when I put in the sim card it started powering on and off by itself,Negatif
"Love it! It's wide and beautiful. Most of all, it works! I love how much space storage I have with this phone.",Positif
"Nice phone, great display but it has a software problem. I have SimpleMobile and it refused to accept my data while at times it was just plain slow. SimpleMobile was not the problem though, it was the phone.",Positif
"It works perfect, but unfortunately it doesn’t work 4G, only until 3G, but it’s ok",Positif
It appears to be stolen.,Negatif
It is a very good phone and a price is also perfect. A friend recommended buying it and I don't really regret. It has good pics qualities. I highly recommend it. :),Positif
I'm so sorry that I bought this phone. It does not work well. Waste of my money .DO NOT BUY!,Negatif
Very good Samsung phone. And great price to value relation.,Positif
product well receive.. just a while to received,Positif
Running well. no issues. I hope still like this. good battery life.,Positif
I don’t like because I bought ten months 2days ago no turn on,Positif
Awesome phone.... came with 32 gb am jus excited and happy...,Positif
The relation cost - quality is very good,Positif
"I BOUGHT MY PHONE IN MAY AND BY MISTAKE IT DROP DOWN SO THE SCREEN BREAK.
Any chances to replace it for new as it has warranty of 1 year.please let me know",Positif
Excelente producto y servicio.,Positif
"Great, the Phone is working well.",Positif
Takes beautiful pictures.,Positif
"This is a good phone, bought an HTC first and had to return it. This Samsung performs great and takes beautiful pictures.",Positif
Good good good good 100%,Positif
This phone would not work for me it says it's an international phone but should work here but it went slow for hours I couldn't get Facebook or mail,Negatif
Muy bonito y excelente telefono,Positif
after 5 months of using ! the phone won't charge anymore !,Negatif
Excellent phone works great very easy to operate it is the best Samsung I ever used,Positif
Good phone. Just like my old S6,Positif
Great phone except when i'm talking on WhatsApp and the light goes off it disrupts the call,Positif
I liked everything about it except that it doesn't work. It freezes and I have to reboot. I have to restore to factory settings on a regular basis.,Negatif
Lovely phone as describe above,Positif
"This phone is the worst ever, I mean what a rip off. So sad that a big company like samsung put on the market such a substandard product, shame on you.",Negatif
"Phone works perfectly, but I don't like that the phone is rooted and some samsung apps can't be installed.",Positif
"Received as expected, Thank you.",Positif
"Great phone, great pictures, but I can't control tbe brightness setting...",Positif
"I like the finger print aspect as it proves to be a form of protection and privacy. If the phone does not read your finger print after a couple of tries, you get a time out from your own phone ??",Positif
No...it was cracked i corner. And it was not compatible with my phone company and cant even use it. Not sure how thats considered unlocked.,Negatif
good value for the money with limitations,Positif
I loved! Better then I expected... Thanksssss,Positif
Bigger than I expected perfect phone,Positif
Good phone. However if you have t mobile then DO NOT BUY IT. It does not work for certain companies.,Positif
Long lasting battery,Positif
Excelente produscto,Positif
Good phone,Positif
I had to return it since it was E instead of LTE. Not ok to be use in USA,Negatif
"This phone is not working good with T-mobile.
I lose the signal and connect to the t-mobile network, only emergency calls or no network available",Negatif
"This phone is not working fine with T-mobile.
I lose the signal and connect to the tmobile network, only emergency calls or no network available",Negatif
Good! I like it,Positif
"Bought 1 last year as a gift, works good no problem at all, just bought another one. Thanks for your business",Positif
Having speaker issues ??,Positif
I liked the ease of setting the phone up and that I have the option to change my provider. I also liked that the manual was easily accessible.,Positif
Good night I bought them 1 j7 prime wanted to see if it works for boost mobile and as it is configured I could not use it,Positif
"Necesito ayuda, el teléfono que yo compre decía de 32 GB, huellas dactilares y doble SIM. El que recibi es de 16 GB sin huellas y un solo SIM",Negatif
Great camera,Positif
"I cant find a case and screen cover to fit this 5.5 screen the j7 wont fit !!!!
pmosgrove@buckeyeschools.org",Positif
Got it brand new in a box with charger in August and working very good now,Positif
Awesome cell,Positif
"Phone does not access Mobile Data on T-Mobile!!
Love the phone but I don't have any mobile data if I leave my house!!",Negatif
Wasn't compatible with T-Mobile as indicated,Negatif
there is aproblem with the mic. only first few secs of the call is audible for the opposite party.,Negatif
"I just got this phone today and i'm having a problem getting signal, for some reason it won't read any of the sim cards that I tried. It supposed to be a unlocked cellphone and so far I'm feeling cheated. I appreciate any prompt solution.",Negatif
"Ambos productos no vinieron segun especificaciones, al encenderlo se encuentras bloqueados, no hemos podido utlizarlos aqui en venezuela",Negatif
Nice phone my wife loves it,Positif
Got a few issues with this phone. The service is terrible and my date will not work most of the time. Same places I took my S7 but performs much worse.,Negatif
"I bought this phone, brand new. Attempted to use a brand new sim card from Tracfone to use it. The phone is not unlocked, it was said to still be under someone's contract and couldn't be used.",Negatif
"This phone is awesome, it feel and looks like an iPhone I'm in love with this phone",Positif
"WARNING! MOBILE DATA DOES NOT WORK ON THIS PHONE THREW METRO PCS! PAIN IN THE A@@!.
PHONE IS CHEAPER AT METRO PCS ALSO",Negatif
I am pleased with the phone. Great price for the amount of GB.,Positif
This phone not good it’s a old phone and I need my money back,Negatif
I liked that the photos are so clear and the speed is exceptional. I am pleased. As to the least I like about it I haven't had it long enough to determine.,Positif
Great phone!!! Have great features and good internet quality speed.,Positif
It's been good so far.,Negatif
Excellent !!!,Positif
Bad connectivity... dual sim is not supported by most US carriers....,Negatif
El sostware presenta fallas,Positif
This has been my phone for almost 6 months now. Great features and I love everything about it.,Positif
Phones arrived without chargers and the necessary accessiories,Positif
This is not as advertised. It is only a 16gb not the 32gb advertised in the header. Bs,Negatif
great phone works well,Positif
"Was not able to connect to any of available providers. It says in description unlocked phone, but is not registering neither ATT nor T-mobile. Sending it back.",Negatif
it’s a good phone but sound is kind a low,Positif
"Very disappointed with this phone. It does not use 4g ever, 3g is the best i have seen other then H+ whatever that is. It constantly gives me the message "" not registered on network"" when making calls even with 3 to 4 bars of signal showing. That happens a home not just away from my t-mobil network. I have had the t-mobil store set it up to their network but it does not help. I think because it is a international phone it does not work like it should in our domestic market.",Negatif
"I didn't like the fact that this was a international phone, couldn't even use it for Boost service",Negatif
It has a pretty big screen which is good but it has trouble connecting to mobile data beyond 2G. So this means no 4G lte on this phone.,Positif
??????????????,Positif
This device is FAKE DO NOT BUY THIS PHONE I called Samsung to authenticate the device but they said they can’t find it using Borge the imei number and the serial number I will be returning this device,Negatif
Works great,Positif
I hale received a Uk charger instead of an US Charger,Negatif
Excellent,Positif
I have been awaiting this email so I could send my review as my phone is not functioning properly. It is shaking and sticking most of the time.,Negatif
"The phone is just awesome ,very good for price.",Positif
good phone,Positif
Para lo que está hecho,Positif
Since the phone has arrived it has not worked. I ordered it unlocked and when it arrived it came lock,Negatif
Not compatible with Tmobile as advertised Returning it,Negatif
Best phone I ever bought. And the camera is better than my real camera :O,Positif
It didn’t even turn on ! What a peice of crap.,Negatif
Yes a got the phone in great condition and it arrived very fast! I didn't want to leave a review until I've had the phone a month and so far so good. I love this phone!,Positif
"I had a problem just when i recive the phone, thee screen keep black and the phone dont work. Bad experience. I wait reponse from the seller.",Negatif
Packaging was good. Exceeds my expectations. Works well. Unlocked as stated,Positif
Really good. Thanks,Positif
exactamente lo que esperaba. grandioso telefono,Positif
"Cuando encendí el celular apareció un mensaje de bloqueo y no se como arreglarlo.
Espero puedan ayudarme",Negatif
Quick shipment and good product,Positif
The phone works for one day then once turned off. Is blocked....needs to be flashed in order to work. Kmt,Negatif
No sirve en los estados unidos. Nada de internet fuera de Wi-Fi,Negatif
Swipe not working. Cannot change the language on the screen to English.,Negatif
Love It!! Really fancy looking phone for such a good priced!!,Positif
Great features and size of screen. Purchased as a gift. Hard to find accessories for this particular phone.,Positif
"Junk, misses calls constantly, texts come in hours later",Negatif
"very nice phone , great camera",Positif
The phone does not meet the specification mentioned in the website. Bad handset...battery draining after 2/3 hrs. Bad response from the seller.,Negatif
Great phone..,Positif
"Nice phone, I love it. No problems so far. Thank God. Hope it last for a gooood while.Delivery time was very good met my expectation.",Positif
Do not buy this phone as it does not connect 4g/lte.,Negatif
I thought that I purchased a new phone however this may not be the case as the phone may have been rooted,Positif
I liked that you have enough space in GB to record all the applications that I need,Positif
"I need one phone accidentally order three,returning two",Positif
Great phone. Just as advertised. Fast delivery.,Positif
"I love this phone. I am using it on Straight Talk. My battery stays charged for 3 days. 3 DAYS! On my old phone (a Galaxy S5, 16gb, got really hot on lots of days), through Verizon, it could hardly make it 18 hours before I needed to charge it. I don't know what the difference is. Is it the carrier? Is it the fact that this phone is probably made for markets outside the US? Your guess is as good as mine. But it's a nice phone for me.",Positif
Good,Positif
"This phone came with the Russian language programmed. What the heck??
Supposed to be brand new.",Negatif
This phone dosn't support internet 4G,Negatif
The Samsung Galaxy j7 prime unlocked is NOT a NEW as described. Refebrished and does not work.,Negatif
me salio falta el teléfono y por estas lejos perdi la plata por primera vez no estoy conforme..,Negatif
Do not buy this phone these people are selling stollen phone. Phone only work for few days.,Positif
Excelent!,Positif
Good phone but the speaker at the side is very low & this phone does not come with any front flash,Negatif
GOOD PHONE. GOOD VALUE.,Positif
Very satisfied,Positif
Cool phone with recent features,Positif
"The phone started jumping within a week and makes the apps act up and freezes, I think I got a factory refurbished phone????",Positif
Very good phone it's the best I have had when it comes to space and speed it great,Positif
No me llego el producto a la casa dejaron en otra direccion y no me han devuelto mi dinero,Negatif
"after a week using the phone is dead, don't recomemd to buy this phone.",Negatif
Love this phone. It has a dual SIM card but u don't have to use both.,Positif
I love it's design.. trim.. sturdy yet delicate,Positif
I like the look and feel of it but for some reason it didn’t work well in Seattle couldn’t get calls or data.,Negatif
"Good phone, Ibrecomend it",Positif
Unos de los equipos no quiere funcionar bien la tecla de devolución del panel de aplicaciones,Negatif
good,Positif
"this phone does not work with tmobile all 4g bands and they do not say it in the description, it is a scam.",Negatif
great phone that arrived on time and in new condition. I really like the J7. It is basically the same as a galaxy for half the price,Positif
I didn't receive the sim card opener,Negatif
"Don't buy if you have a CDMA phone company. I had no idea that they're were different compatable networks for ""unlocked"" phones.",Positif
Shut down by itself. Do not buy this phone. 2 weeks use.,Negatif
Very happy with this purchase. Feels like a high end device. Decent amount of space. Feels durable. Would buy again,Positif
Excelente Producto,Positif
Value,Positif
Buen equipo telefónico. A buen precio,Positif
This product cannot work in the USA it is not compatible for 4G LTE. WASTE OF MONEY FO NOT BUY,Negatif
Very nice phone. It was a gift for my wife and she is really enjoying it.,Positif
The battery stop working after 2 months and there is way to ask Amazon to return money. I am so sad to buy this phone without any support.,Negatif
I am in Jamaica. This phone works great!,Positif
"The phone is good. Its large screen, high quality of photo, rapid velocity and cheap price. You deserve it.",Positif
I loved it,Positif
"Muy bien, funciona con la compañía en Honduras",Positif
It's a really good cellphone,Positif
"Samsung Galaxy J7 Prime (32GB) G610F/DS - 5.5"" Dual SIM Unlocked Phone with Finger Print Sensor (Gold)

I love the phone and when first received, it was in a different language and I couldn't figure out how to change it. I emailed the seller and they responded immediately with easy detailed instructions on how to change the language. I highly recommend this product and seller because of the immediate customer service provided and a gorgeous phone! Thank you so much!",Positif
Purchased this phone for my son. He loves It! I love the price (a little cheaper than T-Mobile retail store!),Positif
Love this phone.,Positif
