Ulasan,Label
"I was pleasantly surprised when the 6S iphone arrived earlier than expected. It came in a new box similar to that of a new phone. I was impressed with a brand new charger adapter and cord neatly wrapped in the box. The rose colored phone looked virtually new with a protective film of both sides of the phone. As ordered, the phone was a an unlocked GSM that fired right up after inserting my old TMobile sim card (the old phone went for a dip in our pool.) All of the old data, contacts, e-mails magically downloaded from the I-Cloud. I have only had the phone for three days so I cannot comment on its long term reliability but I have no reason to question it. I selected Amazon Dealfisher because it was sponsored by Amazon and had very high long term ratings.",Positif
The iPhone wasn't unlocked. I had to returned it to the seller.,Negatif
"The phone was great for the first couple of weeks, but then started acting up. The camera first started to lock up then the phone itself started to get hot. I tried contacting the seller thru email and even tried to call but never got a response. Of course now the phone is past its 30 day warranty.",Negatif
"Ordered the phone and it arrived on time and packaged nicely. No real signs of wear, and phone booted fine. The problem ensued about two days after getting the phone. It would no longer hold a full charge and began shutting off at around 18% to 24%, depending on if it was in power saver or not, a clear sign that the battery was defective. For a refurbished phone that is supposed to ""work like new,"" that is unacceptable. My son has an iPhone SE that he has had for a year and a half that has better battery life and battery wear than this phone. Thankfully, we were able to get a refund, but I would not buy from this seller again. Now I am down a phone and not sure if I am willing to trust any ""certified refurbished"" phone again.",Negatif
"Physically the phone was in great shape. It looked brand new, ready for setup. Further inspection showed issues. Battery drained super quickly and the camera wouldn’t focus. Took it in to the Apple Store (I HIGHLY recommend doing that) to run a diagnostic. They found the battery was failing and needed to be replaced and found the camera had issues too. Apple resolved it, thankfully, but I was disappointed that these issues weren’t assessed and handled prior to shipment. While I know the phones aren’t brand new, I expected a “certified refurbished” phone to at least have a camera that worked.",Negatif
"Bought this for my daughter and we are very happy with the purchase! Cosmetically, the phone is in brand new, 10/10 condition! Works just like a brand new phone. Cord & block are aftermarket & work great, but we already had Apple branded cord and block so she is using those. Set up was simple. For Straight Talk I just switched the sim from her 5s to the 6s. Will update on battery life after some use, but so far it is working perfectly and my daughter couldn't be happier! (My pictures aren't the best quality, so anything that may look imperfect is definitely from my camera and not on the phone itself!)
ETA: We're a couple months in & this phone has held up famously. Battery life is perfect, no quirks, no glitches, no loosey goosey ports, nothing wrong at all. Still an A+++",Positif
"I have bought this phone on June 25th but for some reason stopped working on October not even 3 month ..
Now phone isn't turning on it seemed battery is dead or damaged ..
I will complaint with Amazon",Negatif
"Great phone at good price. Took with me to Brazil, and it worked superbly.",Positif
"i like this phone a lot. i recommend checking the battery life, if it’s starts to get below 80 it’ll kinda die fast, but you can go to atat and get a battery replacement for only $30 till the end of 2018. i had problems with hearing when people called when i first got my iphone, all you need to do is get a q-tip, put some rubbing alcohol on it and rub the front speaker by the front camera, it’s a line. keep having somebody call you and talk to see if you can hear better, repeat rubbing the q tip if it’s still quiet. hope this helps!",Positif
"Just got the phone. Charged it with the provided charger. Transferred everything from iPhone 5s and phone was hot. The battery health says that it's only 82% maximum capacity even when fully charged. Not sure who refurbished this. Hoping they will resolve this and I can change the rating. It's supposed to be ""A Certified Refurbished product has been tested and certified to work and look like new, with minimal to no signs of wear."" It's not working like new...but it does look clean on the outside so I give them that. But I'd rather it have a little blemish on the outside and like new on the inside.",Negatif
"My Phone Came In Great Condition From “Chubbiestech” even though it Said refurbished the phone looked perfectly new I was expecting a small scratch or dent but there was nothing. I got the phone in the end of February and it still works great and in good condition it also came with a charger, screen protector, and sim card tool but no headphones.I hoped this helped some of you all with your choice.",Positif
"So I’ve bought iPhones on amazon before, and each time I’ve received a bad phone. I bought this with the hope that it would be better and it is, BUT I will say that the battery does not last as long as it should, that being said I think this is the better of others and I’m (honestly) too worried to have them switch it out. I’ve been using this one for a week and noticed the battery was an issue, but I don’t mind it too much. As other reviews say theirs are Japanese products and the camera sound does not turn off, this one does NOT have that issue and everything works just fine. Occasionally an app will crash, but that may just be the app. Happy purchase.",Positif
the touch screen would get defective sometimes. battery life seemed shorter than normal and the charger was poor quality. did not come with headphones.,Positif
The unlocked phone looked brand new with no scratches to be found and operates flawlessly on T-Mobile. Using the iPhone's new Battery Health (Beta) feature it says the maximum capacity is 86%. If the battery health was in the 90% I would've given it 5 stars. Very pleased and would buy again without hesitation!,Positif
I purchased this IPhone 6S - 64GB - Space Grey Colour (Certified Refurbished) in October' 2016 and started using it. However now only after 7 Months the same has stopped working. I am not able to switch it on at all. I am in India and Apple Service Center is not repairing the same saying that it is out of Warranty. I have paid so much money and the same has gone waste. Apple Service Center in India has checked the history of this purchased IPhone through its IMEI Number and says that this phone has earlier also faced the same problem and now again the phone is dead. I have no idea what to do. I do not recommend anyone to buy Certified Refurbished IPhones.,Negatif
"I received this phone and at first I was very happy but then with in a week the camera started playing up and I was on a road trip that I was needing a camera for. The camera would not focus when taking close up photos and sometime it would shake in the screen, was very odd. I am in the middle of returning it and getting a refund from amazon.",Positif
"This phone is dope y’all. I ordered this reluctantly and let me tell you why. The last refurbished phone I had was all banged up when it got delivered, it was so glitchy and slow, and it didn’t meet ANY of my expectations.

However, this phone? It’s awesome. It came in great condition. The color is just what I wanted. The speed is good, comparable to a store-bought iPhone. Basically you’re getting your money’s worth! It’s a safe buy.

The phone even came with a starter case, a charger, and a wall plug in.

I’ve had one or two instances where the phone automatically reboots. The app your using will close and the screen will black out. It immediately comes back on within 5 seconds or so but it’s a little sketchy! That’s the only issue that I’ve noticed and I’m still recommending this phone because I’m otherwise very satisfied.",Positif
"This 6S arrived in two days as advertised. It was in new condition with the exception of two tiny marks on the back and a very small scuff on one corner. The glass was perfect. This phone is a replacement for my 5S, which I had backed up on my Macbook. The Macbook and 6S refused to talk to one another and I finally had to call T-Mobil. Working with their tech, I finally was able to convince the computer and phone to communicate. It turns out the phone was woefully behind in software updates. It must have been sitting on a shelf for an extended period. Once we got the downloads going it took over 20 minutes to complete. Ultimately, I spend almost an hour working with T-Mobil, but the tech was great.
IMPORTANT: I was careful to buy the phone from DealFisher, which is the highest rated vendor I could identify.",Positif
I had this product for approximately two weeks before the screen started flashing before turning black. It would take anywhere from five minutes to an hour before it would resume functioning. This problem worsened over time until eventually it would no longer turn on. When I tried to contact the company for assistance they would not respond.,Negatif
"The phone arrived and seemed to work well, but almost as soon as the warranty expired, the charging ability expired as well. The Apple store will not repair a refurbished phone, the warranty was good for only 3 months, so we are left with a useless brick. I have bought refurbished Samsung phones before and have never had an issue. This iPhone was junk and I will not buy one again.",Negatif
"I received my phone yesterday and had an issue with installing a metro pcs Sim card. I contacted the sellers through email and 20 mins later they responded. It was an error on my end not contacting metro to swap phones. I am very pleased with my phone , thanks guys.",Positif
"My biggest issue? Once the phone reaches 20% battery life, it dies...very troublesome and inconvenient.

Other than that, I had no issues setting it up and swapping in my old SIM card and everything is working as it should in terms of overall usability.",Positif
I love this phone in perfect working condition.,Positif
The iPhone died after the 90 day window and the only response was 'too bad'. If you can't certify that the product will function you shouldn't sell it as certified refurbished.,Negatif
"Phone came looking good as new. Not a scratch on it. Runs great and works almost good as new. It's super fast, has tons of storage, and gets the job done. Only problems I can report are the vibrate is kinda funky; it's slower and clunkier, doesn't have that crisp buzz you get from new phones. It also opens apple pay when not wanted every now and then, and the battery life could be better, but that's something that would be an issue with a brand new phone as well. 3d touch is also spotty, find it sometimes works and sometimes doesn't when trying to use it to switch apps. Not sure if that's due to the refurbished factor or if similar problems with it happen with new devices, or if it's because of my screen protector, but still work noting.
Overall a great value and I'm very satisfied with this purchase.",Positif
"My was from “myWit”, come in perfect condition, no any scratch or other stuff, looks like brandnew.",Positif
"iPhone 6s 64 GMS Phone arrived the same day, did not have a scratch on it. Jumped right on our GSM provider's network. Safer than craigslist, as if anything is wrong, you can simply return it, but no need to here!",Positif
"I just ordered the iPhone 6s Gold and it came in GREAT condition! No scratches or anything. Beautiful quality and looks brand new, as if I just ordered it from the Apple Store. I am waiting to give this as a gift, so I haven't be able to see what happens when inserting the SIM card. But by the way it operates otherwise, it has been great! I am looking forward to seeing how it works with the SIM and hoping for the best. Everything else about the phone is in prime condition. I was leery at first to order a refurbished phone, but with this experience, I think that is all I will ever continue to do! I have been very happy with this process. I will try to update once the SIM card is inserted. Thanks!",Positif
To anyone wondering if the should do it I'm here to tell you is worth it. I got my phone in 2 days and when I got it looked brand new and it works like it and I had no problems connecting it to metro. I got from dealfisher btw,Positif
"Phone is 10/10 no scratches or dent. Battery last long. Only the charger plug was a replacement. But overall, i would recommend to buy with this seller! Second phone purchased! Hope to have more transactions?? too bad i couldn’t upload all thr photos",Positif
"I’m really impressed. I was skeptical about buying online, but decided to try it anyway. I bought the Rose Gold model from Prime Mobility and I have had no problems with the phone. It runs as if I’ve bought it brand new! There are a couple scratches on the power and volume buttons and some around the charging port, but nothing to complain about. It came with a screen protector already put on, a wall plug for a charger, and a charger. Would definitely recommend from them!",Positif
"Had issues with it, doesn't stay charged for long and no one can hear me talking unless I have the phone on speaker or use my bluetooth device. I emailed the company but no reply. I wouldn't recommend anyone purchase a refurb phone from this company.",Negatif
"The phone was shutting off quite often so I took it to Apple store to help me realize what was going on and the Genius Bar attendant said this wasn't an Apple phone, even though my Apple ID runs on it and I can purchase apps and everything on iTunes. Bottom line is phone continues not working properly, weird noises and muffled sounds when talking, battery is a mess, sometimes it lasts about 20min only after being 100% charged, and indeed camera quality is awful when I was exposed at Apple Store how a real iPhone would take pictures.",Negatif
"Phone arrived in great physical condition, no scratches really, and I had no problem setting it up etc. However after using it for a few weeks, I learned the many bugs that I didn’t catch right away. Such as Bluetooth completely doesn’t work, I can’t get the camera click to silent, the ringer doesn’t always ring, among other annoying things. It works, but it was definitely not totally refurbished. Not worth the price. I’m not quite sure what refurbished even means to this seller. No Bluetooth is a big bummer and I feel the seller should have listed that it didn’t work and discounted at the very least. Buying online sight unseen is risk! Something probably doesn’t work or is faulty and you won’t find out until you need it.",Negatif
I have Ordered a Rose Gold Unlocked Phone but received a Black Locked Phone.. Phone doesn't look an IPhone. Disappointed.,Negatif
"Bought this for my daughter. Took me a while to get activated through Verizon. After a couple weeks of calls to Verizon and trying different things, it activated. I was able to call my daughter for about a week from my Droid. Then I could not get through, but she was still able to communicate with some of her contacts. Took me a few months of phone calls and running around to different Verizon stores to find out it's not unlocked. Most of my daughters contacts have iPhone, and since iPhone can communicate with each other, she was able to talk to some people. Took me a while to figure out that those talking to her all had iPhones. It has been too long to return this phone, so I'm probably loss all that money, and still have to buy her a phone. This is a scam! Don't waste your money!!!",Negatif
"I purchased this phone for my sister to replace a lost one. She absolutely loves it! So far I haven't heard any complaints from her. The company who sold the phone sent it promptly, with a letter assuring that if I needed anything to contact them. It's only been a few days, but so far so good. Also the phone was in excellent condition and she no problem having her carrier- At&T activate the phone. I keep you posted if anything goes wrong.",Positif
Excellent product!,Positif
"It's been a month since I got my first iPhone ever. The phone was like new, completely clean and free of scratches. Extremely satisfied with this refurbished iPhone.",Positif
Phone was in perfect working order. It was unlocked as stated and there were no flaws in anything. The phone even had the new plastic film to protect the screen and the back from scratches. Have been using the phone for several months now with no issues. Love it and would do business with these people again!,Positif
I am HAPPY AS HELL with my purchase phone looks brand new ! And it was unlocked for metro pcs ! Thank you so much ! No complaints here,Positif
"Phone looks in good condition, no cracks no nothing and 3D Touch and fingerprint works perfectly fine with everything else. Came in a brown box with a charger cube and the chord itself. The Phone may need a SIM card to activate it because it happened to me, so to anyone that just want to use it like a iPod there may be a chance where you need to put a SIM card in it to activate it ( ask anyone, friend or family if you may borrow it real quick ) once it's activated , you can take out the SIM card and use it how ever you want to. Overall it's In perfect condition, i recommend this buyer.",Positif
"I can't find any scratches, dents/dings or anything like that. It looks brand new and functions the same. Set up was incredibly easy. I literally just swapped out sim cards, when through the standard ""new phone"" on-screen Apple instructions, and before I knew it the phone was ready to go. Couldn't be happier with it.",Positif
"As I begin to write this review, I notice the battery life diminishing, dropping each percentage like seconds ticking by. I’ve had this phone for one year and one month, plus a couple of days, and it has been infuriating the entire time. Touch screen malfunctioning in corners, ghost writing appearing on my text screen, random shut downs when outside temperatures drop below 30 degrees (I live in Vermont), multiple phone chargers fried, phone calls dropping and/or put through to FaceTime....... it’s been a year of this, so I can’t remember it all. One thing after the other. I have purchased two replacement screens and a new battery, which are very expensive. Whether this be apples ploy to keep their profits high from services, or this tech company’s negligence, don’t count on these technologies to be a long term investment.",Negatif
"Some of the reviews were scary so I purchased this with some trepidation. Unwarranted. My purchase arrived on time, looks new, was unlocked, no glitches and the battery life is great. Just wished it came with a $50 iTunes phone card. In other words, I have no sensible complaints.",Positif
This phone came as new! Mywit is a good seller! It came with a new adapter and charger cord. It’s legit. The only thing I didn’t like was that I paid for two day shipping and it didnt come til 4 days later but that wasn’t amazon’s or the seller’s fault. FedEx is the worst delivery company. I will never use them again. Overall the phone is awesome. No scratches. No dents. Everything works. And I had no problem with my sims card. I’m so in love with the color (Rose Gold),Positif
"I bought 2
iphones with 64 GB. I got one with so many scratches on the screen surface and I returned it. I thought 2nd one is fine. After I used the other one for 20 days I realized it's actually 16 GB. Few days ago i travelleld to India and I can't return it now.
I got cheated overall.vwry bad expy",Negatif
I have had this phone for about a month and it has been working great. It looks brand new. No scratches or cracks. Battery doesn't last as long as it would if it were brand new but still lasts pretty long. Usually charge it once a day or twice if I'm constantly on it. The price is great and more affordable than buying it brand new. It worked fine with my T-Mobile service.,Positif
"I was quite impressed with how well this item looks, especially since it is a certified refurbished item, it looks like it is brand new. I had no problems setting it up and getting my service (AT&T) switched over to it. The charger that came with it is ok, even though I am using a different one that I already had. I did have to buy my own ear buds, it would have been nice if they had come with it also. Be prepared to spend a little money on accessories, you will want, especially if this is your first iPhone. All in all, a great item. 8)",Positif
It looks so good just perfect can't beat the price for a fully unlocked phone,Positif
"The phone was left on, so the battery drained itself completely. Draining the battery like that is really bad for lithium batteries, so thanks for nothing. Also, it is supposed to be ""like new"", but I didn't know that new phones came with hundreds of tiny scratches on the screen. I guess Apple can't afford Gorilla Glass (like my $80 Android Motorola phone has)?",Positif
"This phone appeared to work fine for the first week but then needed to be charged more and more frequently. Within 2 weeks of buying it it would go from 100% battery to dead within 15 minutes.

Settings told me that my battery was significantly degraded. On a *refurbished* phone which should have gotten a new battery as a matter of course.

I messaged the seller and received no reply. Be wary.

ETA: I changed the review from a 2-star to a 1-star review. When I opened the phone to replace the battery, the covers inside the phone were missing and there was literally scotch tape holding the connectors in place. TAPE.",Negatif
"I ordered this iPhone 6S after a good amount of researching online as to what my needs were and where I would get the best deals. Amazon's price was the most competitive for the product value. The phone came in great packaging, it looked like it was new. Starting up and setting up the phone was as easy as one would expect an Apple product to be and since I previously had an iPhone 5C (also purchased on Amazon.com), transferring all my information to the new phone was very easy.

As of now, the phone works and looks like a new product. Battery life is good. All features and functions on the product seem to be working as expected.",Positif
"Product description reads ""certified to work and look like new"". They are no where near like new. Mine came with a broken camera and the phone looks like it's 50 years old. The quality on Amazon is getting worse by the day. Instead of wasting his time with his blog WaPo, Jeff Bezos should focus more on his business and make sure Amazon stops degrading so rapidly.",Negatif
"The phone arrived in an attractive MyWit box with warranty card. Condition of device was very good - screen is mint without scratches, battery is at 96% capacity, and back has one scratch and minor scratching around charging port. All in all a great deal and I would buy a refurbished iPhone from MyWit again any day. Be careful which seller you choose!",Positif
"The device is in perfect condition astetically, and it functions as it should; however, the battery life is significantly diminished as indicated by the device's battery application (in the settings). Be that as it may, I love the device, and if it were not for the battery quality being so used I would have rated 5 stars. There is no other indication that this device was previously owned.",Positif
"Very unhappy.
Phone came stuffed in a USPS envelope. The phone has these three dots (see pic) that are always there when the screen is on. The charger is really flimsy. I would not use it unattended just because I feel like it may get too hot and start sparking.
I would look at other vendors or apple certified products before buying from this vendor.",Negatif
Exactly what I hoped for- my I phone 6 was stolen and this replace the was at a lower price than AT&T would've given me ! Phone arrived quickly and wais perfect,Positif
"Ive has the phone for a couple moths now and everything is still completely fine. The only problem i have with it l is that i believe it was manufactured in japan or in another country where its illegal to have your camera silenced because i'm unable to silence it without jail breaking it (and i'm far too lazy to do that). However it's not too terrible to deal with, the actual camera itself just makes a beep noise, snapchat makes the full on shutter sound though. I just cover up the speaker when i take a picture and that almost completely silences it.",Positif
I was a little concerned that this phone would be a dud but it's been great! It came with a couple small scratches on the screen and a sun spot on the back where the logo is (indicating a previous otter box case) but other than that the physical part was great. The only concern about the actual phone is the battery life. I can't be sure but I feel like it's shorter than it should be. Other than that it's been a really great phone and Id highly recommend it to anyone who wants to save money but still get Apple products!,Positif
"Came in perfect condition. No scratches or marks at all on the body. Functions great. Swapped T-Mobile SIM from 5c and logged into network without a hitch. Only way it could have been better is if it shipped with the little ""key"" used to pop out the SIM carrier. The ""keyhole"" diameter is smaller than a pushpin (tack) or a paperclip, so it could be difficult to find something laying around the house to pop it open.",Positif
"I was worried looking at a lot of the bad reviews to see if my phone would come out bad. So I took my chances and bought from the seller Chubbistech and I was very impressed by what had come, the quality of the phone was perfect with no scratches on the screen or anything. The phone was unlocked and worked with my sim. Over all a great phone.
I want specifically mention the seller Chubbiestech from whom I ordered the phone. A very ethical and professional company with great customer care service. The person from their company Karen was very prompt in replying to my queries and was very helpful. O would definitely recommend to buy from this seller. A+",Positif
"I have waited 4 months so I could give a quality interview on this. Refurbished means that this phone once upon a time was used, so something was bound to be wrong. This phone overall performs really well and was a lot faster than my phone before this. The camera on this is quite astounding for how old it is compared to the newer phones. The only problem with this phone is the ringer button by the sound buttons. I have to fidget with it to keep it so the phone will stay silent and not turn off. Sometimes it can be a pain, but the phone in of itself is great and I would totally recommend from these guys. It came in a day early and was easy to setup.",Positif
"phone was great. as advertised, but only lasted less than 4 months. had a 90 day warranty, which I get. asked supplier if they would do a discount to buy another under the circumstances and they said NO.",Negatif
"Now I’m forced to change my feedback as this mobile is not working. This worked for 45 days and now it has 2 issues:
1. Charging goes down from 80-90% to 10% or 0% sometimes.
2. I’m using same network in my both mobiles but this mobile appears as ‘no service’. To get the network, either restart or wait for it to appear.

Now I’ve to bare restocking fee and return shipping charges as return window period is over. Will not buy anymore used products.",Negatif
"Pros
Phone is in a good working condition.
No Scrach.on the body.
Timely delivery by amazon

Cons
non apple cable and Charger
No headfones

Overall - so far, looks good value for money.",Positif
"My iPhone was good for the first two months. After that it kept glitching a few times a day for no reason. It's still usable because it freezes for like fifteen second everytime. But these fifteen seconds could be frustrating if you were in hurry and it kept happening to you a lot.

I don't recommend this product.",Negatif
LOVE this phone. I was originally very very weary and hesitant to buy from a third party especially after reading some horrible reviews. But this phone has been an absolute gem for me. I have had no problems yet. (knock on wood). It arrived in great condition as described. I am overall very pleased with this,Positif
"I know... is an used phone. But a “phone” needs to sound to be used. With a failure as mine has, I only can talk with someone with speaker mode because otherwise is impossible. Then, return a phone is not so easy to do. So finally I paid for a phone that doesn’t work as basically has to do, because you can understand little scratches, but no sound in the ear speaker? Bad bad.",Negatif
"I liked how fast I received it and how it came in near perfect condition! The battery life came at 89% which is better than the last phone I got. Really pretty, really nice. Looks brand new and works as good as one as well. The customer service from MyWit was great. They helped me out with whatever I needed. Overall great experience!",Positif
"The phone after less than three months has quit working! The touch screen no longer works and the item is not even original! Took It to the Apple Store and they found it not original based on the serial number, it was space grey not rose gold! Now stuck with a $450 dollar paper weight! Don't buy from this company!",Negatif
"What can I say about an iPhone other than it works.

The phone was refurbished properly and I couldn't find any scratches or blemishes. The battery is decent and it looked new.",Positif
"The phone worked well in everything except when pairing it with a blutooth device. The audio seemed to be delayed. Initially i believed it was a software issue and would be fixed by updating it or playing with the settings, but after couple consultations with apple advisors it seemed that the issue was related to hardware, and fixing it was somewhere around 330+ $. Which is basically this phone's price. But other than the blutooth the phone is in good condition.",Positif
It was completely as advertised. No scratches or signs of wear. It works great and still $100+ below buying a new phone of the same age. I rated the battery life low just because it came at 85%. which is above the guaranteed minimum. It would be perfect if the batteries were replaced.,Positif
"So far so good. Had phone for about 10 days
- Delivered on time
- GSM Unlocked as advertised
- No visible blemishes. Phone in pristine order.
- Charger socket seems to be used but doesn't seem to be an aftermarket one. Lightning cable new, might be aftermarket.
- Battery in poor condition. Got the batter replaced at Apple Store at 30 dollars, approx.

Overall satisfied. I was expecting to have battery issues as the phone is an used one. Phone running like new.

Thumbsup to Seller Gryphon Commerce",Positif
"This arrived 2 days ahead of schedule, and it was so easy to set up. For me it was an upgrade from an iPhone 5 that had been dropped one too many times. While not much larger than the 5 the screen is so much sharper, function is faster, and so far I am delighted with this purchase.",Positif
Amazing! Didn't expect it to be in perfect condition but it did turn out to be perfect. It doesn't come in the official box but regardless of it its amazing!,Positif
"I received my 6s space gray two days earlier than expected. This gave me a good impression. It comes with brand new charger(not sure if it's Apple OEM). The phone shows almost no sign of wears and I don't see any scratch at all which is far beyond my expectations. I tested the battery life, camera quality, internet speed with wifi and LTE and system responsiveness. Everything meets the expected qualities of a 1 and half years old iPhone 6s. I guess the previous owner took a good care of it. It's a good deal!",Positif
"This is one of the best purchases I've ever made on Amazon. Came in ABSOLUTE perfect condition. Looked 100% brand new. Also, the company added a 1 YEAR warranty. Just slipped in my SIM card and off we went. I bought this for my daughter(I'm an Android person) but will now see if this company sells those as well. She loves it and can't say enough about borde mixed this is!! Thank you!",Positif
very deep scratches!! not as good as it says! hate it! I bought a 5s from another seller and it came as new.,Negatif
I like the size and functionality of the 6s. Had one as my company device and bought this one when I retired. Great battery life for an Apple product!,Positif
This refurbished phone was a dud. Its buttons were stiff on the sides. Somethng inside was loose and would rattle around like a screw. After all of this it never powered again after the initial set up. Dont buy refurbished unlss from Apple.,Negatif
Works great and looks new.,Positif
As described. Flawless product. Smooth transaction.,Positif
"This is a great phone and it worked right out of the box, mostly. I plugged in my T-Mobile sim card and the phone worked immediately.

The only reason this product isn't getting 5 stars is that it shipped with the ear speaker clogged with gunk to the point that no sound came through until I cleaned it out myself. Also, the cable that it came with didn't work (which I didn't realize until I was camping in the middle of nowhere with a dead phone).",Positif
I paid $273.00 for a phone that doesnt work at all. The first day It came on and as soon as I programmed and set up everything up. It did some kind of update thing were it powered down and the screen went black and a circle (buffering ) did that for over 24 hours non stop. Also the sound was not clear while trying to use certain Apps. The seller never sent a return slip a few weeks later the phone just came on by itself. It worked for 1 day and never came back on... I had to go to a store and purchase another phone outright!,Negatif
Bought for wife. She has iPhone for work. The constant switch between IOS and Android was a source of frustration. So got 6s with OtterBox ang glass screen protector for less than 240. She loves it and is so glad I got early Christmas present for her. I could not see any sign of use.,Positif
Looked great and worked fine just ordered the 6s not the plus,Positif
"Within a few weeks of purchase I began to have cellular connectivity issues. I get no signal or low signal all the time, despite being right next to a cell tower. Assuming it was a SIM or software issue I thought the phone was ok. I did just get it after all. I’ve come to find out I’ve been sold a pile of junk that probably wasn’t properly diagnosed but just stamped as “refurbished” and sent out the door. The RF chip should have been replaced. Very disappointed with the seller.",Negatif
"First off: I’m the one that reads all the reviews, but have literally NEVER posted a review. This warranted one. The seller was Buyspry. The phone was absolutely FLAWLESS! Not a single scratch, dent, or mark. It’s was packaged beautifully and even had a screen protector already on it. I’m on day two of using the phone, everything works great and the battery life is what I typically had by the end of the day with my old iPhone. Hope this review helps anyone else who is like me in regards to reading all reviews prior to purchasing.",Positif
Our new phone skips all the time... I will be on a page and it will just close down for NO REASON!!! and the text works sometimes and sometimes it doesn't work right ! Wish I would have bought a different one.,Positif
Working great. I got the H2O wireless sim card and installed it in the phone. Called customer service and gave them the code for it. They updated my account with the new sim card and everything was transmitted to my phone with out any glitches. I did not have the pics but I had them saved on my PC and plugged in the phone to get them.,Positif
"My phone came 4 days early which is great. This is an honest review guys so I am going to be very honest. I ordered from the seller OlympicWireless and also fulfilled by amazon. When I opened the box the phone looked amazing. The only thing was the home button wouldn’t press down. It still worked so that was no big deal. The battery health was at 86% which is not bad at all. Camera looks great and all the buttons work. I have not yet activated it because it is a gift for my sister as she is going from an android to an iPhone. As far as mechanics, it works great. I will be giving feedback as she uses the phone for a longer period of time",Positif
"I was very skeptical about buying a referbished phone but I decided to give it a try after looking at different phones from several orher providers. I got my phone on time, in almost perfect condition. It obviously had a little wear on the sides which is not a big deal to me because my camera and the speed of the phone is lovely. My only issue that I seem to have with this iphone is that the battery dies so quickly that it wont hold me til the end of the day if I charged it fully and left the house around 10-11. I did buy a case for this situation so that I can charge it on the go. I just wish I didnt have to. Might eventually replace the battery but its costly.",Positif
"Phone is exactly as described, in perfect cosmetic and functional condition. Saved some money and will wait and see what the iPhone 8 looks like next year.",Positif
Had trouble with this unit. When I would go to recent calls the screen would turn milky and I could not read the call. Too clear this I would have to go back to the home page and reboot the unit. After dealing with this issue so long I sent it back.,Negatif
Returned this item because it was not Apple refurbished.,Positif
"I got my iPhone 6s 128gb rose gold from the seller WBB LLC it came in excellent condition it was fully unlocked and it works great it was easy to set up and transfer all my stuff over from my iPhone 5s and I am glad I made the upgrade. I was hesistant at first to buy because of all the bad reviews, however in the end I am happy with my purchase and it came earlier than expected!",Positif
"I bought this phone in June 2017
Stop working after being reset by itself on August 2018
Still brand new, turn on and charging correctly, Sim card show up normally
The only issue, it doesn't give any access to any source of network (Wifi and Data) and it doesn't work via ITunes for the reactivation
Go everywhere with it, they say it might be a server problem. Only Apple can check it.
I don't have Apple store near me
So sad",Negatif
The seller I purchased from was Exclusive Electronics and I got the iPhone 6s 16gb in silver. Everything seems great. I placed my order around 10:30am and got one day shipping and it arrived by 5:30pm. The phone was in very good shape with a tiny scratch on the phone that I didn't even notice until I was applying a screen protector. It came with a long generic charger. This phone was purchased as a gift and I am very happy with this purchase and would recommend exclusive electronics. Despite the scratch I give 5 stars because with remanufactured items I expect them to not be perfect.,Positif
"Great product. Purchased from Magic Mobile. It comes with a non original charger and cable which work perfectly. The phone is in perfect conditions. Just like new, like the description said. The price is great with a huge discount from the new product. If you don't mind that it's not new, this is a great way to go.",Positif
The iPhone came intact perfectly operating footprint unlocked for all operators I brought to Ecuador from where I am originally and it works perfect the only thing that I see a bit is the battery is discharged quickly but soon I will buy an original from there in more works perfect aesthetically intact without any rayon buy the 64gb version in pink gold and so far it works well I came the charger and nothing else the box did not bring it because of migration in my country we have a few rare laws I recommend this seller,Positif
"Phone is fine. Clean, not scratched, packaged well. Problem, not updated to the current IOS, so when you try to sync it on iTunes from back up, doesn't work. ""Corrupt......."" Does not give you instructions on how to update the phone. Get past that, I would recommend.",Positif
My iphone came like new. The screen has zero scratch and works perfectly.,Positif
"Very good deal. Battery is now not as good (writing this review one year after purchase), but I have had this problem with every single apple gadget. Batteries tend to wear out and need charging more often. Other than that it works perfectly.",Positif
The phone was not able to keep connected to the carrier signal. It wasn't possible to use the phone unless I am as connected to wifi. I had to return the phone. One good thing the returning process was easy and efficient.,Negatif
"Literally was skeptical because I researched and found negative reviews about refurbished phones, but this phone came and not a scratch or dent was on it! Looked new felt new and the battery life is great!",Positif
"Excellent choice and transaction. I have exactly the same phone (but bought new) through my work; they paid more than twice as much. I can’t tell any difference, neither in terms of optical finish nor performance. It came very well packaged. I took it to the next AT&T store to get a new SIM card inserted. Also their representative was very impressed by the optical appearance and functionality of the IPhone 6s (and he makes a living by looking at and operating phones. This says it all).",Positif
"My screen began malfunctioning a couple months in - it did it intermittently so I thought perhaps it was my screen cover and didn't contact the seller. It turns out, it was not my screen cover, it's the phone. It's barely functional. To make matters worse, the ringer doesn't work. I wish I'd spent my money elsewhere. I have bought refurbished products from other sellers previously with no issues.",Negatif
Excellent purchase. Arrived on time and in excellent condition. Looked like a new phone. Activated with no problem. Surprisingly pleased.,Positif
"Works like a charm! I looked all over, and I couldn't find any signs of wear (ie: scratches, cracks, etc.) and all the accessories worked great, too! It's important to note that this is a certified refurbished item, so if you do end up having an issue with the product after your purchase, Amazon will vouch for you.",Positif
"Excellent seller Chubbiestech. Phone looks like brand new. Not a single scratch. Battery life, like new. Unlocked, the phone worked immediately that a SIM card was inserted. Works in the Caribbean.",Positif
