Ulasan,Label
"I have now purchased 2 - one right after the other. Not from here. The litany of problems - and I will have to summarize...1. battery died to 3% first day. No gaming. No nothing, except talking for a couple of hours and taking a few pictures. Truly. 2.) Ringtones would not work for texting, UNLESS I was talking on the phone. This was before the Master REset. Otherwise, I just got the vibration and ""aaagh). Again. It was nothing I had done or not done. Called Carrier - again - Consumer Cellular - and was told to do something you could not do to this phone - hard shock - was told to take it to Target. I did not get it from Target. Got a Supervisor - we did a Master Reset. After that, I could not even use it as a phone. No texting. No phone calls.
#2 phone. Messes with my files. Ringtones won't work with texting - unless I'm talking - the battery bleeds like nobody's business. I don't game. I don't bank. I just got the bloody thing because my J7 went bad... and I wanted a larger screen. This thing tells me that the ""badges"" will show with I receive a message or phone notification. They don't. Again, not my bad. This is BEYOND glitchy.
Don't Do It.",Negatif
Buyer beware. Unlocked phones do not support some carrier features like video calling and wifi calling. I bought this s9 plus to use on Verizon wireless and these features are blocked. The reason they are blocked is because it's an unlocked phone and Verizon wants you to spend the big bucks buying the phone from them to use all the features the phone supports. It BS really but that's just how it is. So if you buy this or any unlocked phone then you can expect some of the features not to work. I warned you.,Negatif
"Big surprise when I received it. The box had US Cellular logo on it and the phone was a Sprint Locked!!!!! . (Found out when I gave the IMEI to samsung customer service). Totally time and money wasting. Had to return, and I bought it directly from Samsung. (Great phone and I'm super happy now)",Negatif
"Wow. After 3 days of using (without a single drop) I've noticed the camera's glass cover is cracked. Next day I am already having dust particles under it. Quick google and I see I am not the only one (there are many). I've noticed this last night after I left a warm building and on the outside it was pretty cold. The funny thing is that many other users with this problem noticed that the temperature difference might be the problem. And yeah, most of them have owned their samsung phones for only few days/weeks too. So it seems like if it doesn't happen to you in few weeks/months after buying then you are safe. I am extremely disappointed. I own old iphone SE, nexus 5 and iphone 4 where the last one is being used by my kid as a toy (!!) and non of these have broken either front glass or camera glass.",Negatif
The box came with seemingly everything except the phone. This is a ton of money to spend to find out this is a scam.,Negatif
Pedi un s9+ y lo que me mandaron es el S9,Negatif
"This phone was great the first two months I had it. After that, my screen, my apps, everything would started to freeze more often than usual. It just got to the point when I closed out, my entire phone went black and wouldn't let me back in the phone. This doesn't seem normal anymore and it hasn't fallen or anything. No sorts of damage or anything. So I dont understand why its doing this. If you do, let me know. I spent almost $800 and that's a arm and leg for me.",Negatif
"Not unlocked!!!! We were sent a Verizon phone, not an unlocked phone. So it didn�t work for Sprint. Honestly appalled at both Samsung and Amazon.",Negatif
This has been the worst phone I have ever owned. I have to turn it off and restart it at least 3 times a day.,Negatif
"I just got my phone and opened the package just to realize the phone seems damaged and every single accessory is missing, the power up button is unresponsive and has fingerprints all over it",Negatif
I ordered Samsung Galaxy s9 plus unlocked and none of the SIM cards worked. I'm assuming it's locked. I don't know if it's just a mistake or they mean to trick people,Negatif
"I purchased this Amazon warehouse purchase because I could not bring myself to pay full price for todays high end smartphones. After looking at the product I received it looks and functions as new. I am deducting two stars because I tried to register the phone for warranty service to find that it couldn't be registered. So I'm pulling one star for amazon listing it as having a US warranty, and one star from Samsung for not being able to register the product. I will continue to test the functionality of this phone in the coming week. Great value for the money if Samsung supports the product as advertised.",Positif
"Samsung makes the best displays on the market, and I love almost everything about this phone... except the display. The picture quality is excellent, but these curved edges and rounded display corners have got to go.

Regarding the curved edges - they have no functional propose that couldn't be achieved with a flat screen. No matter how you hold the phone you'll get glare at one edges or the other. Images and text message the edge get distorted. On-screen buttons at the edge are problematic at best. The curved edges make it virtually impossible for a case to properly protect the phone if dropped.

The rounded display corners are ridiculous. In many apps it really makes no difference, but in some there's just content you can't see. Ironically, the claimed display size of 5.8"" is measured as if the corners were not rounded.

The fingerprint sensor placement is poor (though common). If the phone is face up on a table I must pick it up to unlock it (or position my face directly above the screen for other biometrics).

Everything else is great: performance, responsiveness, display quality, battery life - all the things you'd normally expect from a flagship device. But these other bizarre design choices are baffling.",Negatif
This phone was not compatible with Sprint network. We spent half our day at 2 different Sprint stores in an attempt to activate this phone. I also purchased a otterbox case and screen protector which I am losing $15 on becuase seller is charging me for the return.,Negatif
"I bought 2 Samsung Galaxy S9 back in March from Samsung.com.
My first issue was when they charged me for my exchanged S7 device that they claimed had physical damage but from the pictures they provided showed nothing more than normal wear. Calling and calling did no good to get anything done and just run around in circles. They couldn't even provide the IMEI of the returned device to prove it was even the one that I sent to them.
I went to sell my Samsung Galaxy S9 because I was so mad from this experience. I sold the phones that should have been unlocked since I paid full price for the phones. But the phones were locked to T-Mobile and T-Mobile couldn't unlock them. I called Samsung and they couldn't unlock the phones either sending me in circles. I asked the reps why they would send me a phone I paid full price for locked and why they wouldn't unlock the phone.
Samsung has the worst customer service and I highly recommend getting a Google Pixel or another Android device.",Negatif
"After spend almost a week I still can't get the phone to work. I am concerned this maybe a knockoff phone. The last numbers of the model number don't match any I can find. Last letters are ""BAU.""",Negatif
Phone is alright. Still not sure about the phone since it lags sometimes and takes a while to fully charge. Seems like a defect. Crashes apps a few times already..,Positif
"The camera will not autofocus on my S9, and it's been a known problem since it came out early this year. Still no resolution except ""send it back to the factory"". Wish I had known this before I bought it.",Negatif
"We received the international model of this phone after purchasing two from Amazon, supposedly unlocked. I was on the phone 2+ hours between Amazon, Samsung, and Total Wireless (our service provider, uses Verizon network) figuring out why the phone wasn't working properly. The IEMI numbers were not clean. The phones could make calls but the 4g data was not working because they could not be fully registered. The Samsung rep said that the phones are an international version and the Total Wireless rep said they will not work on their network. Now I have to return these phones. What a waste of time. I'm so frustrated!",Negatif
Got the wrong item,Negatif
THIS PHONE IS BROKEN. BUYER BEWARE!!!!!!!!!!!! DO NOT PURCHASE!!!!!!!! AMAZON I AM OUTRAGED I PAID OVER $600 FOR A PHONE THAT DOES NOT WORK!!!!!!!!!!!,Negatif
There was no phone in the box!!!,Negatif
i do not like nothing,Negatif
"It claimed to be unlocked in the title but when I received it, it only accepted Verizon Wireless",Negatif
"The condition was Used-Very good... I wouldn't say very good, somewhat in between Fair and Good. The battery life isnt that good at all. I dont know if it's worth my money. I'll return it.",Positif
Turns out to be a Sprint phone,Positif
"Terrible LCD, Samsung proved they junk in the computer world.",Positif
"I purchased this phone some months ago and was extremely excited to try it out. It arrived perfectly with all the parts and pieces it was supposed to come with and for the first two months I was completely satisfied with my purchase. I'd also took measures and purchased a heavy duty phone case and a screen protector to make sure this puppy lasted me a while. However, two months in, my phone started unexpectedly freezing and the battery life was starting to decline rapidly. I had only used 18 of the 64 GB available but I took the time to clean out my storage and any unnecessary files anyways in hopes that the phone's behavior would improve. To my surprise, its performance was rapidly declining more and more by the days. Not long after it got to the point where my phone screen would randomly turn itself off and not turn back on. The phone would vibrate like it would when it was on when I'd press the home button but the screen would not light up. It would do this multiple times a day and I would have to manually soft reset it every single time. I reached out to Samsung support and was not able to receive any help or answers from them. By this point my 30-day warranty had already expired and Amazon would no longer be able to exchange the phone for me. I wish I had just spent a few dollars extra to make sure that I had received a reliable phone. Very unsatisfied",Negatif
"Ordered the phone and noticed during setup that the phone didn't quite ""feel"" like a flagship phone should...I ended up googling how to tell if it was fake or not and found a video confirming it was....I started the return process I'll update when it's taken care of

EDIT: Still upset about the whole situation, but Amazon took care of return in a timely manner....So....there's that.",Negatif
It feels like the android slips from top to bottom like happened with my moto.. I did not call to verify my s9 to make sure was not a knock off. I was assured my Amazon sales person it wasn't. Think I will go,Positif
"El productoo no me ha llegadooo, salee negocioo cerradoo,",Negatif
"The S9+ has a crack on the back and small hairline cracks on the front screen, the accessories came scratched on purpose.",Negatif
"Phone takes good pictures, too bad it just doesnt want to charge. Amazon wants to charge me 8 dollars to refund this garbage, and the garbage insurance i purchased wants 90 dollars to replace their shoddy product.

Im broke at the moment, and i am currently missing out on a phone interview for a second job because it wont charge. I missed going to the bank because what should have taken 3 seconds to replace a shoddy product sold by one of the wealthiest companies in the world turned into taking an entire afternoon and evening to fix

Stay away from this garbage phone and company amazon when buying phones, this is the second phone in a row. Amazon is a scam.",Negatif
Is your phone 4g in the US? I bought this phone and my internet is terrible. My 4g is not working at all. And the phone is not even showing that is a 4g. Its terrible.,Negatif
An unlocked phone does not connect to the ATT network like one bought from ATT. Husband bought same phone through ATT and can actually make and receive calls with 4 bars when I have no bars and can't call out. This is basically a wifi device for apps and internet.,Negatif
"I have had nothing but trouble with this phone. It turns off and on on its own, I can't get data to work half the time, it's slow and I want a refund or an exchange. But I can't get Amazon to help me. I paid $900 for a paper weight.",Negatif
"Body
I am very disappointed with this mobile phone.First of all, in the United States even the network signal is so bad that a lot of software can not be used.Second, cell phone battery life is very shortThe first few days of receipt can only last one day.It is not a month, full of electricity can only be used during the day.Disappointing.",Negatif
"Good phone, but do not fall prey to the Samsung trade in program. Its impossible to find how to do the trade in and it has multiple stipulations.",Negatif
"Bought this for my wife in Aug 2018, used for three months so far. She complains almost everyday because the phone is stuck and gets dumb for a while. She needs to reboot the device almost everyday. Software upgrades are frequent but the problem exists. I want to replace this.",Negatif
I got the box without the phone,Negatif
Phone having issues with recieving phone call network provider said it's not on there end. IT'S THE PHONE...,Negatif
I bought 2 phones and 1 works perfectly but the other is trash. Essential features dont work and its not worth the money.,Negatif
Just got this phone in the mail today and it is NOT a new phone. I am pretty disappointed because there is nothing in the description to indicate that it is not new. I have no idea about this phone's history. Does it have water damage? Is the battery going to be old and not stay charged as long? Thinking I might just send it back.,Positif
Bought a new phone got a phone that had been opened and had parts missing do not want!!!!,Negatif
"I was SO excited to get my new phone... I opened the Amazon box(in tact) to find a Samsung Galaxy S9 box. The outer sleeve of the box was dented and ripped. First I was disappointed because I did not order a used phone, I ordered a new phone and expected a new looking box. I then took the sleeve off and finished opening the box only to find that there was NO PHONE in the box at all, no phone, no charger, no nothing!!!!! I am so disappointed and furious I could scream. I spent a lot of money on the phone. I called Amazon and the woman told me there was nothing they could do. She told me that they needed to start a 3 day investigation. No reassurance, nothing. They told me to call them back in 3 days. I am guessing they have some internal theft going on?? Not sure what else it would be. I order from Amazon all the time. I rarely have an issue, but this makes me rethink ordering from Amazon, or online at all. Has anyone else had something like this happen???",Negatif
"I ordered the unlocked single-SIM USA version of this phone (SM-G960U) which is compatible with all USA carriers. That same model number was stamped on the exterior label of the box. However, inside the box was the cheaper, dual-SIM international phone (SM-G960F/DS) which won't work with Verizon or Sprint CDMA bands.

I ordered from Amazon because the phone price was discounted $50, but this turned out to be a disappointing experience and waste of time. From now on I will buy my cell phones in person at an authorized distributor to make sure I get what I am paying for.",Negatif
Having a lot problems with it,Positif
The phone is good and all but I think its refurbished. There was no samsung deal on the box just regular scotch tape .,Negatif
I received the phone and when i opened I realised the package has been previously opened and resealed. Everything was in the box but no device to open sim card holder and no paperwork It says US warranty but that is a lie there is absolutely no paperwork. I have activated the phone and it appears to be working I will write a next review one month in to let you know how it goes.,Negatif
"I bought this phone because it could be used with CDMA and SIM cards both. I had planned on using Verizon at home and wanted to be able to purchase SIM cards to use in the phone when I travel internationally. But this phone appears to be an AT&T phone that is ""unlocked"" so that it can also be used on T-mobile and presumably, other SIM cards. I have wasted a week's time, tried a couple of different SIM cards from a couple of different carriers, purchased a new SIM card, and am just DONE with this. Do not believe the Q&A section where it says the phone can be used with all 4 carriers. It absolutely CANNOT. I will be returning this.",Negatif
I retrurned the device(galaxy s9+) that i got from this seller(relliant celular) because it was not new and it was not unlocked like the seller claims on the selling page (did not work with Verizon). I spent some more money and bought it eventualy at best buy and it works great and its also new so make your decisions... this called misleading the customer,Negatif
"Note, when you purchase this product the name beneath the title of the product is the manufacturer name NOT the vendor! Not only was the phone I received different than the one I ordered but they also did not include a charging cable with the product. Don't let them fool you, these phones are NOT new, and they are NOT being sold by Samsung. Do yourself a favor and just go to Best Buy instead.",Negatif
Will not work with verizon sim using straight talk.,Negatif
Phone appears to be in mint condition. Delivery was fast. However I received a Sprint version of the phone wich is not compatible at all with Verizon. Will have to return. 10/22/18,Negatif
"The phone appears to be okay and is working fine, I'm just weary of it being a previously returned product due to the torn open packaging.",Negatif
Recently bought during a promo to trade in old phone. Phone i received was a duel sim and box is in Spanish. Which does not work for the trade in.,Negatif
"It s not original
Give my money back!",Negatif
The S9 in locked. Is not working with any global gsm,Negatif
"The phone itself and shipping was fine, but the phone did not come with anything but the phone itself and it is not unlocked for USA. Sprint said it was an international phone and could not be added to our Network.",Negatif
"Good features but serious flaws for expensive price. The GPS never works right. Using other phones with gps apps work excellent. The Samsung device is useless. Second phone model where the ridiculous location for a fingerprint reader is in the rear. Half the time most users will need to pick up the phone to scan a finger. Often, the camera lenses gets dirty being near the fingerprint reader. Just plain lack of common sense. Lastly, it lags in performance. My Sony phone of half the price is always much faster than the Samsung. Samsung is the new Apple is ridiculous pricing for the value.",Negatif
"My fianc�e's Galaxy 4 wasn't holding a charge anymore so after constant crying we went to Verizon last Sunday to see if they could help.

Instead of offering to replace the battery they went into full-out hard-sell the Galaxy 9 Plus. I was just trying to replace the battery or get a cheap phone, instead they bedazzled her with all the useless features she will never use and I got stuck with a $999.99 phone to pay for in monthly payments over the next two years.

After a lot of extensive computations on their tablet, this is in addition to a whopping $12.00 military discount if I give them a copy of my DD214 but that has way too much information than what they need including my social security number. I passed on the military discount, I think I can afford being cheated another $12.00... I just love all this disingenuine ""we support our military"" BS I hear from people and businesses because its a good marketing gimmick.",Positif
"While trolling apple for their phones, Samsung should keep in mind that their so called flagship s9+ starts malfunctioning barely after hitting a 30-day mark. I didn't waste $800+ money to buy a faulty product like this. Would never ever recommend to anyone",Negatif
"Terrible es casi un robo de 800$ no dan soluciones inmediatas , entregan los paquetes al que este no a la persona a cual va como destinatario, que seguridad dan al comprar , me han robado 800 dolares por este celular que dicen dar una explicaci�n en 72 horas , sin asegurar que devuelvan el dinero , cuando nunca recib� el paquete NUNCA, tengan cuidado con estas compras por aqu�.",Negatif
Came without a charger,Positif
"I like the phone however, the battery doesn't last long and it gets very hot. Overall the phone is ok and i really like it a lot, i wish the battery would last longer and it didn't get so hot. Am still learning, this is my first Samsung phone",Positif
"I was an apple fan but since ios phones were getting so expensive every year I decided to give Samsung a try, which was a HUGE mistake. Dont get me wrong this is a nice looking phone the battery is great I can go one full day without charging it, heavy user. The screen resolution is awesome and the sound is great. But after 4 months my S9+ started to slow down and now it just doesn't respond at all. the screen frequently freezes and and goes completely blank. I try to turn it on and off but it doesn't work and a message appears on my screen (I have attached a pic of the message). I think I may go back to iOS.",Negatif
Phone doesn�t work properly. It Hungs frequently,Negatif
Not worth it. I'm on my third Galaxy S9. Many issues. Had Galaxy phones for past 7 years. This will be my last.,Negatif
"Speaker phone failed. Normal audio VERY weak volume. Most thought it was another app causing the problem. Ran ALL the step by step tests removing apps one by one and restarting with experts. No luck. Many complaints in s9+ user community all around the US, UK and Australia. No recall or solution offered. We even did a factory reset and it still did not work. Too many complaints. No solution. Turned in for refund.",Negatif
Phone keep freezing up and when I tried returning it amazon want to refund 648 only and I paid way more than that for the phone. Now am stuck with a problem phone. Never again will I put hase,Negatif
Yea i got the s9 very happy with my new phone,Negatif
"Before I start I need to say that I came from a Windows 10 phone and a flawless working mobile platform. However, after a long time using Windows phone it's clear that a Android phone is quite a shock, because everything is on your shoulders to get it customized/optimized. Regardless of this, my biggest contra is on battery life. This is unbelievable, max 12-14hr if you use WIFI, this is not top. My last Alcatel Idol 4s Windows phone last forever comparing to Samsung Galaxy S9+. The good thing is, you can customize and make it more ""Microsoft like"", Microsoft applications including Office, OneDrive, Cortana and Outlook do not come preinstalled, but when you can personalize the device with Microsoft's productivity applications so every customer is able to work, play and connect on their device when they leave. The design is nice, the camera pretty awesome, took some test photo's and they look great. To install everything and import stuff such as text and/or MMS messages take time (and additional tools). Without customization the default installation made the phone super ""wordi"", just sending from every app messages etc. So, I recommend to check this first to fulfill your needs. The screen is stunning, clear picture. And it's good to see, Samsung is catching up with former Microsoft Hello technology to have fingerprint, iris, face recognition. Thats a very good feature which is also used in additional apps such as banking. I'm also concerned about IP68 (water protection) because there is no rubber seal protecting the sim and micro sd card from water. Bottom line: battery life is for me the absolute negative point, therefore 3 stars",Positif
"The heart rate monitor not working , there is no rubber seal protecting the sim and micr sd card from water , poor display quality , poor camera , everything is just a big NO. This is the first time I have ever experience this problem with amazon , and this is making me want to stop purchasing from amazon. I love amazon , but , if this is what they're doing to their loyal customers , I will not stand for it , but , I hope this was just a mistake that was made and not a scheme.",Negatif
The box I received didn't have a phone in it. It seems that it has happened to other people who bought this product looking at other reviews. In the box I only had a cheap plastic phone case. There was no accessory in it or anything.,Negatif
"The box I received didn't have a phone in it!!! instead, it had a cheap plastic phone case. Also, the box had no seal on it so it could have been tampered with at any point. I watched ""unboxing"" videos for this phone, and there's supposed to be a sticker seal you have to break to open the box. From other reviews, it sounds like other customers have received empty boxes or dummy phones.

Customer service is processing a replacement. Hopefully that goes alright. I'll update the review when I have more info on the replacement.",Negatif
"Deffective and you get charged 15 per cent restocking fees and you pay for return shipping.
Not worth it",Negatif
I took this phone to a Verizon store to set it up and transfer my current Verizon phone number to the new phone. They checked the serial number and informed me that this phone is not compatible with their network.,Negatif
Fake cloned phone. DO NOT BUY U'LL be wasting your time and money. Buy directly from Samsung. Please double check if you have a cloned phone or not. This is very deceptive,Negatif
"Samsung makes amazing phones. No doubt. The build is awesome. The software is abysmal. There's so much bloatware and all you can do is disable it not uninstall it. This is a common issue but I shelled out 900 dollars for a phone and Samsung has the nerve to tell me what I'm allowed to uninstall from it?! Bixby is terrible. Awful. Trash. And yet I have a button for it that I can't remap. Guess what I can do?disable it. Yup. A dead button is better to Samsung than a button I can use on my almost $1k phone. The update speed is one of the worst of any brand of Android phone manufacturers. I switched carriers so I don't get OTA updates. I was told that Samsung switch would work. So no big deal right? It doesn't. It says my phones are up to date and it's 2 months behind in security patches. My S7 active was on nougat when oreo was out and it said I was up to date. Samsung's solution? Visit a Best buy store every month to get the update. GTFO. The hardware is awesome. Wonderful camera. Amazing screen. Long lasting battery. But that software is trash. Complete trash.

If you read all that and still want it kudos to you

If you have a pixel 2xl and want this I'll trade you lol.",Negatif
Galaxy S9 was stolen from the package.,Negatif
"The device came with a batery problem, and overheating. Please i need a support here.",Negatif
"Started off great but quickly turned for the worst.
First galaxy phone and it lasted about 5 months before randomly turning off and on and blinking repeatedly. Then a few days later it gets locked on the loading screen to which it is permanently stuck until I find a work around or hard reset and lose all my items that aren't backed up which is my life.",Positif
This phone does not have the features on it that the S6 had,Negatif
"We purchased 2 of these devices one was still in the wrapping with no issues and the other had been used, was missing the charger and the adapter piece. Both phones worked great but we paid for a new phone and received a used one and were left without a charger and adapter.",Positif
One week after the shortened warranty because it was a unlocked phone ran out. I started having pro modems. It will not play live video from my Ring doorbell over the cellular network it will only play it if I'm connected to wi-fi. Half the time when I set a alarm it'll go off but no sound.,Negatif
"Received the product on time, however there were no accessories, on further inspection the phone was fake. All accessories were in Chinese, it felt like only a weight was inside the device . The back of the device only had stickers for the camera, led and fingerprint reader. Just casually looking on the device you won't be able to tell, but once you actually touch it you can feel it. Going through the reviews it seems this happens a lot with the Lilac version.

Amazon Customer service was extremely understanding and helpful and quickly processed my oder and I was able to get the black version which I am happy with now.",Negatif
"This is a typical Samsung Flagship phone. It is well built and feels premium on hand. The picture quality is great. Shoots even better in low light. This phone has A LOT of features and can be quite complex. Blue Light filter, Dolby Atmos, Edge light, Always on and more. I am a simple guy and have never found these features useful. But slowly I started playing with them. Definitely useful but not must have.

Why did I give 3 stars?
Too much Samsung bloatware and the Bixby button is hell of annoying. The fingerprint and face recognition are not reliable. Face recognition rare works. The phone battery tends to die over night in standby mode if I only have 10% left.",Positif
Phone Beeps and shuts down broken phone,Negatif
"Ive had galaxy phones since the s3, and this is the first disappointment. Yes it looks good and battery is good for a new phone, But the issue is it freezes waay to often. With such available memory and new software this should not be happening now, given its happened to all my other phones once they near the 2 year mark. This phone is 2 months old though, not happy.",Positif
"So intrusive and overtaking. Display is way too bright. Adjusted brightness and lost detail.
I hate android. Very intrusive and lacks security. Eats data to maintain security and constant updating.",Negatif
Phone is very sluggish and non responsive to touch most of the time.,Negatif
Bought this phone instead of buying directly from samsung. BIG MISTAKE! Just save yourself the trouble and buy from samsung directly!,Negatif
This product is not unlocked.,Negatif
"Worst experience ever. I bought this phone June 26, 2018 and today Aug 28, 2018 the damn phone no longer work. Plug it in nothing no charging absolutely nothing so I lost my 840 just like that... I am so disappointed",Negatif
Love the phone and only reason for 3 stars is Verizon wont cover insurance for some reason. Had to use a 3rd party to get coverage,Positif
"I have owned two Samsung phones I don't know why I bought an s9 after I got my s5. The s5 as it received updates it would run slower and the battery life would barely last 4 hours after 1 year. I have now had my s9 for 4 months and it is starting to go down the same path. The worse part is I try to refuse the updates but now Samsung forces them upon you. I contacted them for help and all they said was we recommend you do them and then nothing more. I bought an Android because I thought I would have freedom of software use and to refuse updates, that is no longer the case. Next phone will be an apple iPhone where you can refuse updates and they have better privacy protection.",Negatif
"There is no way to disable the bixby button without first consenting to bixby. Google already knows everything about me and I'm not interested in expanding that to Samsung. These ""digital assistant"" features are eventually going to be a huge data breach scandal. Use at your own risk.

I returned the phone immediately.",Negatif
"I am so upset right now , just receive this box there is no phone inside this box .",Negatif
"Got a dummy phone in the box.
I need not say anymore.",Negatif
hi good day I purchased this phone an it giving problems its getting hot the apps are taking long to open it is constantly freezing,Negatif
"I had a Galaxy S7 ans Iphone 8 and purchased both a Galaxy S9 and S9+ ... The camera on the Samsung destroys all of Apple's product offerings. That was one of the main reasons in getting the phone. I still think the Apple OS is far superior to Android, and there are glitches galore. turned off all notifications but still can get an app or two which will notify even when do not disturb is put on. Here is the odd thing, the S9 that I have seems to preform much faster and have a better camera than the s9+ on several occasions I used both and there was a huge difference in speed and pic quality. I would take the S9 over the S9+ screen seems sharper and the larger size is not worth is, horrible Bixby feature! My Galaxy S7 made me a Samsung Customer, the S9 is making the Apple 8 seem more appealing and I prefer the aspect ratio of the screen on the apple. Speakers are better on the Galaxy. For the price through, the Apple is the better phone except for the camera.",Negatif
"Quality hardware. Software took a step back on T-Mobile network. If you are a T-Mobile customer and travel internationally, think twice before buying the Galaxy S9 or S9+. You will get a warning about data roaming every 10-15 minutes when you travel outside the U.S. No way to turn off the warnings. Only happens with Galaxy S8/S9, not earlier Galaxy models or other brands. This problem was first reported 9 months ago but has not been fixed as of today (August 23, 2018). Buyer beware!!!",Negatif
"Like many products these days it's all about the marketing and hype. I've had the phone now for over a month.

Pros:
Speakers are loud and clear
Headphone amp is 1.4x more powerful
Some interesting tweaks in audio for Dolby Atmos, tube amp, etc.
Display is outstanding

Cons:
Bixby button is an annoyance. The placement is such when you use the power button you hit the Bixby button which IMO is a useless feature.
Samsung bloatware. Knox, Samsung music, gallery, etc. Compared to Google and what's on play I just want to delete them but can't.
OS updates! The half-hearted joke is if you want an updated OS, buy a new phone. This includes security updates.
Samsung should concentrate their efforts on updating the OS and security and forgo the lousy Samsung apps.

Would I recommend the phone. That depends. If you love audio, then yes this is a good choice. If you want updated software, speed and smooth opertation I would look elsewhere.",Positif
I hate this phone! Ads for apps frequently pop up. I have not downloaded any apps where I might have picked up malware that causes this and going into my settings hasn't enabled me to get rid of them.,Negatif
"I really disappointed. I used to have I phone 7s plus it falls down and the front back camera no longer. I called apple support they told my it will cost $385 for repair
I decided to switch to android and I bought galaxy s9 plus from Amazon and I found out it is way behind compare to my I phone 7 plus
First thing the shape long and thin and I am doubt this screen is 6,2
Second thing the picture doesn't have more features like I phone 7, ( live picture)
Third thing you can't move the screen by swipe with your finger
This just compares to my I phone 7 plus I don't know how I phone 8 and x could be, they should be more advanced than i phone 7",Negatif
Not a leap in performance from my s7 but a very nice phone. Heavy.,Positif
"Camera defective from factory. Ordered from Amazon. Rear camera can't focus when selected. Manual focus does nothing. 20 seconds later it works fine. Starting to happen more often and of course I'm a day late for returning it. NO GOOD
Update... ubreakifix did the repair on the camera. It was a hassle, but it works. The shop owner told me what a hassle it is working with Samsung, I'm just glad that I didn't have to mail it in for the warranty.",Negatif
What were they thinking when they designed a cell with a raised glass screen? My pure gear cover simply cracked from the strain in less than a month.,Negatif
"Overall great phone, great pictures, easy to use. Only negative is the charger- I use the charger that came with the phone yet it charges SLOWLY. A pop up does show saying ""slow charging-use the charger that came with the device."" Problem is it IS the charger that came with the device!",Positif
I have Galaxy S7. Exactly after one year it started having issues with the battery. The battery will be discharged with in 4 hours with out any usage. With usage it will be about an hour. I don't have any crap on running on my phone. I have 3 Galay S7 phones. All of them have similar issues. I have other phones more than 4 years old which keeps the charge for couple of days with out any issues. Be warned that S9 buyer may face similar issue after 1 year. I am not planning to by any more Samsung phones.,Negatif
"I just spent $800 and Samsung sends me pre-installed apps like I am buying a trash burner phone? Get out.

This is totally unacceptable. I knew I should have bought the Huawei 20.

This combined with the stupid Bixby key, that's it never buying Samsung again.",Negatif
Battery stop working good as 4 month of use.,Positif
"The keyboard on this phone is horrible no matter what you change the settings to or how large you make the keyboard. The phone is not as advanced as an iOS when working with other apps cutting and pasting, sharing, or simply managing pictures and contacts on your personal computer. I could have dealt with tha t but the keyboard was simply not functional. You have an added fingerprint scan to open apps but you will ah e to log in and reset frequently. DON�T FORGET YOUR PASSWORDS! At any given time you will be required to log in manually more often unlike the iPhone.",Negatif
"is overheating, blocking all activities",Negatif
WAY TOO MUCH FOR A CHINESE CELL PHONE. There's others with the same specs.,Negatif
This was an international phone and would not work with Sprint. I was able to receive a full refund.,Negatif
La pantalla se pone gris y no desploquea,Negatif
"The color on outer edges is peeling, sound quality is poor, Pics are good, hard to change keyboards
Main thing is the color on the phone and sound from, improved speakers? I have always used samsung and am disappointed with quality of this one. I have had this for 1 month and 9 days. Great, not",Positif
"A lot of problem whit it and only in 3 mounth
Film in 4k dont soport more of 5 minutes, dobr impot if used a micro, this dobt work good and take put off and put on to work.",Negatif
"Try this.... record about 10 different videos in different areas with everything set to AUTO and resolution 1080/60 fps. Now transfer the files to your PC and look at the captured frame rates. Right Click--> Properties--> Details--> Frame Rate. You will see that each video probably has a different recorded frame rate. If you really want to see the camera fail, take it out to a trail in the woods and film there. I guarantee you it won't record at 60fps, but instead something like 51fps! Hoping there's a software update for the camera soon.",Negatif
"When I first bought the Galaxy S9 (thru Xfinity Mobile), I was very much impressed with its graphics, camera, and just overall sleek design. The OS is very responsive and easily adaptable. And for its price, I find it to be a great quality phone. Unfortunately, if I couldve done things differently, I would've bought an S8. It seems, that as a new model, there are still kinks that Samsung needs to work out.

The battery is VERY WEAK. It doesn't even last half a day (12 hours) with moderate use. Also, the design can sometimes make the phone screen very easily crackable because of the raised edges (the phone case that I had bought could not protect the phone when it fell to the ground).",Positif
Took the phone to the Verizon store and was told that it was incompatible with their network. Don't waste your time with this if you have Verizon.,Negatif
"Received the phone. It worked fine for the first 6 weeks,then I lost battery power I turned the phone off at night while charging, did not help. Then every else started to fail. Was sent to ""Youbrakeifi "" by Samsung tech support. Diagnostic showed a flawed motherboard. I am leaving for overseas next week. Amazon declined refund,so I have no phone. This the only way I can communicate, no other phone in house. I have to spend an other$700 today to buy a phone. Will never ever purchase a phone from Amazon. No support.",Negatif
"Never have I ""Hated"" a phone. However, Samsung has made that happen.

Between the annoying Bixpy, that always pops up and can not be deleted.....to the Annoying home button, constantly being pressed when navigating pages that have button presses at bottom of screen.....to the beveled ""edge"" glass that has cracked 3 times, due to cases not being able to protect it....finally, the battery life is weak compared to my son's motorolla and wife's pixel!

No thanks, on the S9 series!",Negatif
I bought my galaxy s9 weeks ago and the battery last less than 12hours they said is new but im not sure about it...... i want my money back!!!,Negatif
